plate	well	incubation_length_hours	cloneOD	clone_plus_ciliateOD	prey	predator	replicate	ciliate_detected	experiment_day			OD difference	Defence
plate2	G12	96	0.036	0.038	Evolved Bacteria	Ancestral Ciliates	3	FALSE	8			-0.002	1.002
plate2	H01	96	0.254	0.056	Evolved Bacteria	Ancestral Ciliates	3	FALSE	8			0.198	0.802
plate2	H02	96	0.219	0.208	Evolved Bacteria	Ancestral Ciliates	3	FALSE	8			0.011	0.989
plate2	H03	96	0.209	0.202	Evolved Bacteria	Ancestral Ciliates	3	FALSE	8			0.007	0.993
plate2	H04	96	0.175	0.043	Evolved Bacteria	Ancestral Ciliates	3	TRUE	8			0.132	0.868
plate2	H05	96	0.208	0.197	Evolved Bacteria	Ancestral Ciliates	3	TRUE	8			0.011	0.989
plate2	H06	96	0.194	0.05	Evolved Bacteria	Ancestral Ciliates	3	TRUE	8			0.144	0.856
plate2	H07	96	0.196	0.186	Evolved Bacteria	Ancestral Ciliates	3	TRUE	8			0.01	0.99
plate2	H08	96	0.175	0.328	Evolved Bacteria	Ancestral Ciliates	3	FALSE	8			-0.153	1.153
plate2	H09	96	0.204	0.202	Evolved Bacteria	Ancestral Ciliates	3	FALSE	8			0.002	0.998
plate2	H10	96	0.184	0.151	Evolved Bacteria	Ancestral Ciliates	3	TRUE	8			0.033	0.967
plate2	H11	96	0.214	0.036	Evolved Bacteria	Ancestral Ciliates	3	FALSE	8			0.178	0.822
plate2	H12	96	0.035	0.036	Evolved Bacteria	Ancestral Ciliates	3	FALSE	8			-0.001	1.001
plate3	A01	96	0.245	0.034	Evolved Bacteria	Ancestral Ciliates	5	FALSE	8			0.211	0.789
plate3	A02	96	0.318	0.274	Evolved Bacteria	Ancestral Ciliates	5	FALSE	8			0.044	0.956
plate3	A03	96	0.319	0.264	Evolved Bacteria	Ancestral Ciliates	5	FALSE	8			0.055	0.945
plate3	A04	96	0.28	0.266	Evolved Bacteria	Ancestral Ciliates	5	FALSE	8			0.014	0.986
plate3	A05	96	0.28	0.272	Evolved Bacteria	Ancestral Ciliates	5	FALSE	8			0.008	0.992
plate3	A06	96	0.302	0.271	Evolved Bacteria	Ancestral Ciliates	5	FALSE	8			0.031	0.969
plate3	A07	96	0.888	0.426	Evolved Bacteria	Ancestral Ciliates	5	FALSE	8			0.462	0.538
plate3	A08	96	0.354	0.277	Evolved Bacteria	Ancestral Ciliates	5	FALSE	8			0.077	0.923
plate3	A09	96	0.204	0.278	Evolved Bacteria	Ancestral Ciliates	5	FALSE	8			-0.074	1.074
plate3	A10	96	0.289	0.445	Evolved Bacteria	Ancestral Ciliates	5	FALSE	8			-0.156	1.156
plate3	A11	96	0.038	0.087	Evolved Bacteria	Ancestral Ciliates	5	TRUE	8			-0.049	1.049
plate3	A12	96	0.039	0.245	Evolved Bacteria	Ancestral Ciliates	5	FALSE	8			-0.206	1.206
plate3	B01	96	0.219	0.265	Evolved Bacteria	Ancestral Ciliates	5	FALSE	8			-0.046	1.046
plate3	B02	96	0.214	0.27	Evolved Bacteria	Ancestral Ciliates	5	FALSE	8			-0.056	1.056
plate3	B03	96	0.166	0.091	Evolved Bacteria	Ancestral Ciliates	5	TRUE	8			0.075	0.925
plate3	B04	96	0.19	0.221	Evolved Bacteria	Ancestral Ciliates	5	TRUE	8			-0.031	1.031
plate3	B05	96	0.468	0.054	Evolved Bacteria	Ancestral Ciliates	5	FALSE	8			0.414	0.586
plate3	B06	96	0.223	0.265	Evolved Bacteria	Ancestral Ciliates	5	FALSE	8			-0.042	1.042
plate3	B07	96	0.231	0.268	Evolved Bacteria	Ancestral Ciliates	5	FALSE	8			-0.037	1.037
plate3	B08	96	0.34	0.096	Evolved Bacteria	Ancestral Ciliates	5	TRUE	8			0.244	0.756
plate3	B09	96	0.595	0.086	Evolved Bacteria	Ancestral Ciliates	5	TRUE	8			0.509	0.491
plate3	B10	96	0.682	0.085	Evolved Bacteria	Ancestral Ciliates	5	TRUE	8			0.597	0.403
plate3	B11	96	0.274	0.276	Evolved Bacteria	Ancestral Ciliates	5	FALSE	8			-0.002	1.002
plate3	B12	96	0.334	0.265	Evolved Bacteria	Ancestral Ciliates	5	FALSE	8			0.069	0.931
plate4	A01	96	0.04	0.065	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	28			-0.025	1.025
plate4	A02	96	0.446	0.046	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	28			0.4	0.6
plate4	A03	96	0.918	0.237	Ancestral Bacteria	Ancestral Ciliates	1	FALSE	28			0.681	0.319
plate4	A04	96	0.761	0.047	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	28			0.714	0.286
plate4	A05	96	0.737	0.093	Ancestral Bacteria	Ancestral Ciliates	1	FALSE	28			0.644	0.356
plate4	A06	96	0.792	0.056	Ancestral Bacteria	Ancestral Ciliates	1	FALSE	28			0.736	0.264
plate4	A07	96	0.771	0.058	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	28			0.713	0.287
plate4	A08	96	0.927	0.078	Ancestral Bacteria	Ancestral Ciliates	1	FALSE	28			0.849	0.151
plate4	A09	96	0.788	0.047	Ancestral Bacteria	Ancestral Ciliates	1	FALSE	28			0.741	0.259
plate4	A10	96	0.616	0.059	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	28			0.557	0.443
plate4	A11	96	0.329	0.052	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	28			0.277	0.723
plate4	A12	96	0.038	0.198	Ancestral Bacteria	Ancestral Ciliates	1	FALSE	28			-0.16	1.16
plate4	B01	96	0.704	0.049	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	28			0.655	0.345
plate4	B02	96	0.524	0.046	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	28			0.478	0.522
plate4	B03	96	0.585	0.044	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	28			0.541	0.459
plate4	B04	96	0.538	0.06	Ancestral Bacteria	Ancestral Ciliates	1	FALSE	28			0.478	0.522
plate4	B05	96	0.511	0.046	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	28			0.465	0.535
plate4	B06	96	0.526	0.047	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	28			0.479	0.521
plate4	B07	96	0.572	0.045	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	28			0.527	0.473
plate4	B08	96	0.492	0.335	Ancestral Bacteria	Ancestral Ciliates	1	FALSE	28			0.157	0.843
plate4	B09	96	0.553	0.088	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	28			0.465	0.535
plate4	B10	96	0.49	0.047	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	28			0.443	0.557
plate4	B11	96	0.283	0.052	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	28			0.231	0.769
plate4	B12	96	0.271	0.247	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	28			0.024	0.976
plate4	C01	96	0.316	0.26	Ancestral Bacteria	Ancestral Ciliates	3	FALSE	28			0.056	0.944
plate4	C02	96	0.219	0.223	Ancestral Bacteria	Ancestral Ciliates	3	FALSE	28			-0.004	1.004
plate4	C03	96	0.235	0.053	Ancestral Bacteria	Ancestral Ciliates	3	FALSE	28			0.182	0.818
plate4	C04	96	0.444	0.086	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	28			0.358	0.642
plate4	C05	96	0.264	0.049	Ancestral Bacteria	Ancestral Ciliates	3	FALSE	28			0.215	0.785
plate4	C06	96	0.527	0.056	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	28			0.471	0.529
plate4	C07	96	0.212	0.046	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	28			0.166	0.834
plate4	C08	96	0.2	0.047	Ancestral Bacteria	Ancestral Ciliates	3	FALSE	28			0.153	0.847
plate4	C09	96	0.224	0.052	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	28			0.172	0.828
plate4	C10	96	0.228	0.047	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	28			0.181	0.819
plate4	C11	96	0.223	0.046	Ancestral Bacteria	Ancestral Ciliates	3	FALSE	28			0.177	0.823
plate4	C12	96	0.258	0.053	Ancestral Bacteria	Ancestral Ciliates	3	FALSE	28			0.205	0.795
plate4	D01	96	0.217	0.239	Ancestral Bacteria	Ancestral Ciliates	3	FALSE	28			-0.022	1.022
plate4	D02	96	0.265	0.131	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	28			0.134	0.866
plate4	D03	96	0.198	0.046	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	28			0.152	0.848
plate4	D04	96	0.463	0.042	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	28			0.421	0.579
plate4	D05	96	0.304	0.052	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	28			0.252	0.748
plate4	D06	96	0.206	0.049	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	28			0.157	0.843
plate4	D07	96	0.391	0.049	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	28			0.342	0.658
plate4	D08	96	0.249	0.048	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	28			0.201	0.799
plate4	D09	96	0.443	0.043	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	28			0.4	0.6
plate4	D10	96	0.356	0.044	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	28			0.312	0.688
plate4	D11	96	0.439	0.079	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	28			0.36	0.64
plate4	D12	96	0.203	0.045	Ancestral Bacteria	Ancestral Ciliates	3	FALSE	28			0.158	0.842
plate4	E01	96	0.463	0.064	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	28			0.399	0.601
plate4	E02	96	0.314	0.048	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	28			0.266	0.734
plate4	E03	96	0.406	0.046	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	28			0.36	0.64
plate4	E04	96	0.4	0.048	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	28			0.352	0.648
plate4	E05	96	0.376	0.053	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	28			0.323	0.677
plate4	E06	96	0.373	0.06	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	28			0.313	0.687
plate4	E07	96	0.209	0.052	Ancestral Bacteria	Ancestral Ciliates	5	FALSE	28			0.157	0.843
plate4	E08	96	0.44	0.049	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	28			0.391	0.609
plate4	E09	96	0.177	0.055	Ancestral Bacteria	Ancestral Ciliates	5	FALSE	28			0.122	0.878
plate4	E10	96	0.174	0.046	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	28			0.128	0.872
plate4	E11	96	0.169	0.045	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	28			0.124	0.876
plate4	E12	96	0.187	0.045	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	28			0.142	0.858
plate4	F01	96	0.512	0.069	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	28			0.443	0.557
plate4	F02	96	0.22	0.048	Ancestral Bacteria	Ancestral Ciliates	5	FALSE	28			0.172	0.828
plate4	F03	96	0.284	0.046	Ancestral Bacteria	Ancestral Ciliates	5	FALSE	28			0.238	0.762
plate4	F04	96	0.225	0.047	Ancestral Bacteria	Ancestral Ciliates	5	FALSE	28			0.178	0.822
plate4	F05	96	0.261	0.046	Ancestral Bacteria	Ancestral Ciliates	5	FALSE	28			0.215	0.785
plate4	F06	96	0.354	0.05	Ancestral Bacteria	Ancestral Ciliates	5	FALSE	28			0.304	0.696
plate4	F07	96	0.495	0.045	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	28			0.45	0.55
plate4	F08	96	0.384	0.071	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	28			0.313	0.687
plate4	F09	96	0.269	0.047	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	28			0.222	0.778
plate4	F10	96	0.367	0.052	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	28			0.315	0.685
plate4	F11	96	0.497	0.058	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	28			0.439	0.561
plate4	F12	96	0.411	0.064	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	28			0.347	0.653
plate4	G01	96	0.455	0.34	Ancestral Bacteria	Evolved Ciliates	1	TRUE	28			0.115	0.885
plate4	G02	96	0.449	0.058	Ancestral Bacteria	Evolved Ciliates	1	TRUE	28			0.391	0.609
plate4	G03	96	0.284	0.045	Ancestral Bacteria	Evolved Ciliates	1	FALSE	28			0.239	0.761
plate4	G04	96	0.488	0.045	Ancestral Bacteria	Evolved Ciliates	1	TRUE	28			0.443	0.557
plate4	G05	96	0.447	0.044	Ancestral Bacteria	Evolved Ciliates	1	TRUE	28			0.403	0.597
plate4	G06	96	0.241	0.132	Ancestral Bacteria	Evolved Ciliates	1	FALSE	28			0.109	0.891
plate4	G07	96	0.278	0.045	Ancestral Bacteria	Evolved Ciliates	1	TRUE	28			0.233	0.767
plate4	G08	96	0.233	0.051	Ancestral Bacteria	Evolved Ciliates	1	FALSE	28			0.182	0.818
plate4	G09	96	0.213	0.044	Ancestral Bacteria	Evolved Ciliates	1	FALSE	28			0.169	0.831
plate4	G10	96	0.258	0.05	Ancestral Bacteria	Evolved Ciliates	1	FALSE	28			0.208	0.792
plate4	G11	96	0.281	0.043	Ancestral Bacteria	Evolved Ciliates	1	FALSE	28			0.238	0.762
plate4	G12	96	0.525	0.046	Ancestral Bacteria	Evolved Ciliates	1	FALSE	28			0.479	0.521
plate4	H01	96	0.325	0.276	Ancestral Bacteria	Evolved Ciliates	1	FALSE	28			0.049	0.951
plate4	H02	96	0.368	0.251	Ancestral Bacteria	Evolved Ciliates	1	FALSE	28			0.117	0.883
plate4	H03	96	0.499	0.236	Ancestral Bacteria	Evolved Ciliates	1	FALSE	28			0.263	0.737
plate4	H04	96	0.69	0.365	Ancestral Bacteria	Evolved Ciliates	1	FALSE	28			0.325	0.675
plate4	H05	96	0.342	0.171	Ancestral Bacteria	Evolved Ciliates	1	TRUE	28			0.171	0.829
plate4	H06	96	1.002	0.046	Ancestral Bacteria	Evolved Ciliates	1	TRUE	28			0.956	0.044
plate4	H07	96	0.279	0.042	Ancestral Bacteria	Evolved Ciliates	1	FALSE	28			0.237	0.763
plate4	H08	96	0.312	0.193	Ancestral Bacteria	Evolved Ciliates	1	FALSE	28			0.119	0.881
plate4	H09	96	0.282	0.043	Ancestral Bacteria	Evolved Ciliates	1	FALSE	28			0.239	0.761
plate4	H10	96	0.342	0.18	Ancestral Bacteria	Evolved Ciliates	1	FALSE	28			0.162	0.838
plate4	H11	96	0.763	0.044	Ancestral Bacteria	Evolved Ciliates	1	TRUE	28			0.719	0.281
plate4	H12	96	0.338	0.266	Ancestral Bacteria	Evolved Ciliates	1	FALSE	28			0.072	0.928
plate5	A01	96	0.536	0.045	Ancestral Bacteria	Evolved Ciliates	3	TRUE	28			0.491	0.509
plate5	A02	96	0.515	0.042	Ancestral Bacteria	Evolved Ciliates	3	TRUE	28			0.473	0.527
plate5	A03	96	0.416	0.043	Ancestral Bacteria	Evolved Ciliates	3	TRUE	28			0.373	0.627
plate5	A04	96	0.424	0.039	Ancestral Bacteria	Evolved Ciliates	3	TRUE	28			0.385	0.615
plate5	A05	96	0.42	0.043	Ancestral Bacteria	Evolved Ciliates	3	TRUE	28			0.377	0.623
plate5	A06	96	0.449	0.043	Ancestral Bacteria	Evolved Ciliates	3	TRUE	28			0.406	0.594
plate5	A07	96	0.513	0.046	Ancestral Bacteria	Evolved Ciliates	3	TRUE	28			0.467	0.533
plate5	A08	96	0.336	0.044	Ancestral Bacteria	Evolved Ciliates	3	TRUE	28			0.292	0.708
plate5	A09	96	0.355	0.09	Ancestral Bacteria	Evolved Ciliates	3	FALSE	28			0.265	0.735
plate5	A10	96	0.543	0.047	Ancestral Bacteria	Evolved Ciliates	3	TRUE	28			0.496	0.504
plate5	A11	96	0.446	0.046	Ancestral Bacteria	Evolved Ciliates	3	TRUE	28			0.4	0.6
plate5	A12	96	0.585	0.148	Ancestral Bacteria	Evolved Ciliates	3	FALSE	28			0.437	0.563
plate5	B01	96	0.495	0.044	Ancestral Bacteria	Evolved Ciliates	3	TRUE	28			0.451	0.549
plate5	B02	96	0.055	0.048	Ancestral Bacteria	Evolved Ciliates	3	TRUE	28			0.007	0.993
plate5	B03	96	0.361	0.094	Ancestral Bacteria	Evolved Ciliates	3	FALSE	28			0.267	0.733
plate5	B04	96	0.173	0.176	Ancestral Bacteria	Evolved Ciliates	3	FALSE	28			-0.003	1.003
plate5	B05	96	0.263	0.053	Ancestral Bacteria	Evolved Ciliates	3	TRUE	28			0.21	0.79
plate5	B06	96	0.362	0.05	Ancestral Bacteria	Evolved Ciliates	3	TRUE	28			0.312	0.688
plate5	B07	96	0.387	0.043	Ancestral Bacteria	Evolved Ciliates	3	TRUE	28			0.344	0.656
plate5	B08	96	0.428	0.047	Ancestral Bacteria	Evolved Ciliates	3	TRUE	28			0.381	0.619
plate5	B09	96	0.51	0.052	Ancestral Bacteria	Evolved Ciliates	3	TRUE	28			0.458	0.542
plate5	B10	96	0.398	0.047	Ancestral Bacteria	Evolved Ciliates	3	TRUE	28			0.351	0.649
plate5	B11	96	0.31	0.044	Ancestral Bacteria	Evolved Ciliates	3	TRUE	28			0.266	0.734
plate5	B12	96	0.443	0.044	Ancestral Bacteria	Evolved Ciliates	3	FALSE	28			0.399	0.601
plate5	C01	96	0.438	0.046	Ancestral Bacteria	Evolved Ciliates	5	TRUE	28			0.392	0.608
plate5	C02	96	0.456	0.119	Ancestral Bacteria	Evolved Ciliates	5	TRUE	28			0.337	0.663
plate5	C03	96	0.374	0.129	Ancestral Bacteria	Evolved Ciliates	5	TRUE	28			0.245	0.755
plate5	C04	96	0.355	0.294	Ancestral Bacteria	Evolved Ciliates	5	FALSE	28			0.061	0.939
plate5	C05	96	0.385	0.063	Ancestral Bacteria	Evolved Ciliates	5	TRUE	28			0.322	0.678
plate5	C06	96	0.389	0.045	Ancestral Bacteria	Evolved Ciliates	5	TRUE	28			0.344	0.656
plate5	C07	96	0.358	0.049	Ancestral Bacteria	Evolved Ciliates	5	TRUE	28			0.309	0.691
plate5	C08	96	0.367	0.05	Ancestral Bacteria	Evolved Ciliates	5	TRUE	28			0.317	0.683
plate5	C09	96	0.428	0.048	Ancestral Bacteria	Evolved Ciliates	5	TRUE	28			0.38	0.62
plate5	C10	96	0.39	0.461	Ancestral Bacteria	Evolved Ciliates	5	FALSE	28			-0.071	1.071
plate5	C11	96	0.299	0.042	Ancestral Bacteria	Evolved Ciliates	5	TRUE	28			0.257	0.743
plate5	C12	96	0.483	0.075	Ancestral Bacteria	Evolved Ciliates	5	FALSE	28			0.408	0.592
plate5	D01	96	0.192	0.041	Ancestral Bacteria	Evolved Ciliates	5	TRUE	28			0.151	0.849
plate5	D02	96	0.157	0.184	Ancestral Bacteria	Evolved Ciliates	5	FALSE	28			-0.027	1.027
plate5	D03	96	0.271	0.188	Ancestral Bacteria	Evolved Ciliates	5	FALSE	28			0.083	0.917
plate5	D04	96	0.367	0.043	Ancestral Bacteria	Evolved Ciliates	5	TRUE	28			0.324	0.676
plate5	D05	96	0.309	0.043	Ancestral Bacteria	Evolved Ciliates	5	TRUE	28			0.266	0.734
plate5	D06	96	0.043	0.04	Ancestral Bacteria	Evolved Ciliates	5	TRUE	28			0.003	0.997
plate5	D07	96	0.237	0.048	Ancestral Bacteria	Evolved Ciliates	5	TRUE	28			0.189	0.811
plate5	D08	96	0.107	0.043	Ancestral Bacteria	Evolved Ciliates	5	TRUE	28			0.064	0.936
plate5	D09	96	0.44	0.049	Ancestral Bacteria	Evolved Ciliates	5	TRUE	28			0.391	0.609
plate5	D10	96	0.438	0.055	Ancestral Bacteria	Evolved Ciliates	5	TRUE	28			0.383	0.617
plate5	D11	96	0.384	0.044	Ancestral Bacteria	Evolved Ciliates	5	TRUE	28			0.34	0.66
plate5	D12	96	0.546	0.047	Ancestral Bacteria	Evolved Ciliates	5	TRUE	28			0.499	0.501
plate5	E01	96	0.124	0.051	Evolved Bacteria	Ancestral Ciliates	1	TRUE	28			0.073	0.927
plate5	E02	96	0.369	0.045	Evolved Bacteria	Ancestral Ciliates	1	TRUE	28			0.324	0.676
plate5	E03	96	0.333	0.044	Evolved Bacteria	Ancestral Ciliates	1	TRUE	28			0.289	0.711
plate5	E04	96	0.375	0.048	Evolved Bacteria	Ancestral Ciliates	1	TRUE	28			0.327	0.673
plate5	E05	96	0.751	0.052	Evolved Bacteria	Ancestral Ciliates	1	TRUE	28			0.699	0.301
plate5	E06	96	0.399	0.084	Evolved Bacteria	Ancestral Ciliates	1	FALSE	28			0.315	0.685
plate5	E07	96	0.368	0.052	Evolved Bacteria	Ancestral Ciliates	1	TRUE	28			0.316	0.684
plate5	E08	96	0.378	0.045	Evolved Bacteria	Ancestral Ciliates	1	TRUE	28			0.333	0.667
plate5	E09	96	0.371	0.045	Evolved Bacteria	Ancestral Ciliates	1	TRUE	28			0.326	0.674
plate5	E10	96	0.428	0.047	Evolved Bacteria	Ancestral Ciliates	1	TRUE	28			0.381	0.619
plate5	E11	96	0.369	0.05	Evolved Bacteria	Ancestral Ciliates	1	TRUE	28			0.319	0.681
plate5	E12	96	0.203	0.226	Evolved Bacteria	Ancestral Ciliates	1	FALSE	28			-0.023	1.023
plate5	F01	96	0.397	0.042	Evolved Bacteria	Ancestral Ciliates	1	TRUE	28			0.355	0.645
plate5	F02	96	0.468	0.053	Evolved Bacteria	Ancestral Ciliates	1	TRUE	28			0.415	0.585
plate5	F03	96	0.372	0.059	Evolved Bacteria	Ancestral Ciliates	1	TRUE	28			0.313	0.687
plate5	F04	96	0.409	0.048	Evolved Bacteria	Ancestral Ciliates	1	TRUE	28			0.361	0.639
plate5	F05	96	0.398	0.042	Evolved Bacteria	Ancestral Ciliates	1	TRUE	28			0.356	0.644
plate5	F06	96	0.412	0.046	Evolved Bacteria	Ancestral Ciliates	1	TRUE	28			0.366	0.634
plate5	F07	96	0.432	0.055	Evolved Bacteria	Ancestral Ciliates	1	TRUE	28			0.377	0.623
plate5	F08	96	0.401	0.046	Evolved Bacteria	Ancestral Ciliates	1	TRUE	28			0.355	0.645
plate5	F09	96	0.481	0.059	Evolved Bacteria	Ancestral Ciliates	1	TRUE	28			0.422	0.578
plate5	F10	96	0.395	0.048	Evolved Bacteria	Ancestral Ciliates	1	TRUE	28			0.347	0.653
plate5	F11	96	0.346	0.045	Evolved Bacteria	Ancestral Ciliates	1	TRUE	28			0.301	0.699
plate5	F12	96	0.415	0.046	Evolved Bacteria	Ancestral Ciliates	1	TRUE	28			0.369	0.631
plate5	G01	96	0.373	0.046	Evolved Bacteria	Ancestral Ciliates	3	TRUE	28			0.327	0.673
plate5	G02	96	0.427	0.048	Evolved Bacteria	Ancestral Ciliates	3	TRUE	28			0.379	0.621
plate5	G03	96	0.367	0.045	Evolved Bacteria	Ancestral Ciliates	3	TRUE	28			0.322	0.678
plate5	G04	96	0.386	0.046	Evolved Bacteria	Ancestral Ciliates	3	TRUE	28			0.34	0.66
plate5	G05	96	0.697	0.045	Evolved Bacteria	Ancestral Ciliates	3	TRUE	28			0.652	0.348
plate5	G06	96	0.435	0.041	Evolved Bacteria	Ancestral Ciliates	3	TRUE	28			0.394	0.606
plate5	G07	96	0.373	0.046	Evolved Bacteria	Ancestral Ciliates	3	TRUE	28			0.327	0.673
plate5	G08	96	0.368	0.04	Evolved Bacteria	Ancestral Ciliates	3	TRUE	28			0.328	0.672
plate5	G09	96	0.4	0.044	Evolved Bacteria	Ancestral Ciliates	3	TRUE	28			0.356	0.644
plate5	G10	96	0.402	0.188	Evolved Bacteria	Ancestral Ciliates	3	FALSE	28			0.214	0.786
plate5	G11	96	0.33	0.043	Evolved Bacteria	Ancestral Ciliates	3	TRUE	28			0.287	0.713
plate5	G12	96	0.417	0.052	Evolved Bacteria	Ancestral Ciliates	3	TRUE	28			0.365	0.635
plate5	H01	96	0.504	0.053	Evolved Bacteria	Ancestral Ciliates	3	TRUE	28			0.451	0.549
plate5	H02	96	0.549	0.047	Evolved Bacteria	Ancestral Ciliates	3	TRUE	28			0.502	0.498
plate5	H03	96	0.539	0.06	Evolved Bacteria	Ancestral Ciliates	3	TRUE	28			0.479	0.521
plate5	H04	96	0.446	0.046	Evolved Bacteria	Ancestral Ciliates	3	TRUE	28			0.4	0.6
plate5	H05	96	0.57	0.05	Evolved Bacteria	Ancestral Ciliates	3	TRUE	28			0.52	0.48
plate5	H06	96	0.493	0.048	Evolved Bacteria	Ancestral Ciliates	3	TRUE	28			0.445	0.555
plate5	H07	96	0.452	0.053	Evolved Bacteria	Ancestral Ciliates	3	TRUE	28			0.399	0.601
plate5	H08	96	0.449	0.047	Evolved Bacteria	Ancestral Ciliates	3	TRUE	28			0.402	0.598
plate5	H09	96	0.553	0.047	Evolved Bacteria	Ancestral Ciliates	3	TRUE	28			0.506	0.494
plate5	H10	96	0.567	0.055	Evolved Bacteria	Ancestral Ciliates	3	TRUE	28			0.512	0.488
plate5	H11	96	0.483	0.045	Evolved Bacteria	Ancestral Ciliates	3	TRUE	28			0.438	0.562
plate5	H12	96	0.267	0.047	Evolved Bacteria	Ancestral Ciliates	3	TRUE	28			0.22	0.78
plate6	A01	96	0.518	0.481	Evolved Bacteria	Ancestral Ciliates	5	TRUE	28			0.037	0.963
plate6	A02	96	0.433	0.435	Evolved Bacteria	Ancestral Ciliates	5	FALSE	28			-0.002	1.002
plate6	A03	96	0.41	0.415	Evolved Bacteria	Ancestral Ciliates	5	FALSE	28			-0.005	1.005
plate6	A04	96	0.505	0.106	Evolved Bacteria	Ancestral Ciliates	5	TRUE	28			0.399	0.601
plate6	A05	96	0.459	0.41	Evolved Bacteria	Ancestral Ciliates	5	FALSE	28			0.049	0.951
plate6	A06	96	0.369	0.049	Evolved Bacteria	Ancestral Ciliates	5	TRUE	28			0.32	0.68
plate6	A07	96	0.532	0.047	Evolved Bacteria	Ancestral Ciliates	5	TRUE	28			0.485	0.515
plate6	A08	96	0.36	0.047	Evolved Bacteria	Ancestral Ciliates	5	TRUE	28			0.313	0.687
plate6	A09	96	0.434	0.06	Evolved Bacteria	Ancestral Ciliates	5	TRUE	28			0.374	0.626
plate6	A10	96	0.441	0.06	Evolved Bacteria	Ancestral Ciliates	5	TRUE	28			0.381	0.619
plate6	A11	96	0.339	0.051	Evolved Bacteria	Ancestral Ciliates	5	TRUE	28			0.288	0.712
plate6	A12	96	0.193	0.056	Evolved Bacteria	Ancestral Ciliates	5	TRUE	28			0.137	0.863
plate6	B01	96	0.429	0.083	Evolved Bacteria	Ancestral Ciliates	5	TRUE	28			0.346	0.654
plate6	B02	96	0.445	0.053	Evolved Bacteria	Ancestral Ciliates	5	TRUE	28			0.392	0.608
plate6	B03	96	0.354	0.045	Evolved Bacteria	Ancestral Ciliates	5	TRUE	28			0.309	0.691
plate6	B04	96	0.374	0.047	Evolved Bacteria	Ancestral Ciliates	5	TRUE	28			0.327	0.673
plate6	B05	96	0.381	0.052	Evolved Bacteria	Ancestral Ciliates	5	TRUE	28			0.329	0.671
plate6	B06	96	0.432	0.225	Evolved Bacteria	Ancestral Ciliates	5	FALSE	28			0.207	0.793
plate6	B07	96	0.36	0.047	Evolved Bacteria	Ancestral Ciliates	5	TRUE	28			0.313	0.687
plate6	B08	96	0.329	0.046	Evolved Bacteria	Ancestral Ciliates	5	TRUE	28			0.283	0.717
plate6	B09	96	0.452	0.054	Evolved Bacteria	Ancestral Ciliates	5	TRUE	28			0.398	0.602
plate6	B10	96	0.389	0.051	Evolved Bacteria	Ancestral Ciliates	5	TRUE	28			0.338	0.662
